2015	6	2	18	20	3.99	172.	10.83	61.7	997.3	41.9			
2015	6	2	18	30	4.11	174.	10.78	62.7	996.8	49.6			
2015	6	2	18	40	4.54	178.	10.75	64.5	996.5	59.6			
2015	6	2	18	50	4.51	179.	10.76	67.3	996.6	53.1			
2015	6	2	19	0	4.50	177.	10.74	69.7	996.6	18.0			
2015	6	2	19	10	4.49	177.	10.76	71.6	996.4	21.0			
2015	6	2	19	20	3.20	185.	10.71	73.5	996.3	11.2			
2015	6	2	19	30	3.04	173.	10.80	75.3	995.8	20.9			
2015	6	2	19	40	3.83	180.	10.94	77.2	995.4	12.7			
2015	6	2	19	50	4.12	187.	11.15	78.6	995.5	4.9			
2015	6	2	20	0	4.31	193.	11.40	79.2	995.4	3.2			
2015	6	2	20	10	4.69	191.	11.38	81.7	995.3	2.5			
2015	6	2	20	20	4.63	181.	11.01	87.1	995.0	3.2			
2015	6	2	20	30	5.15	180.	10.80	90.7	994.7	1.9			
2015	6	2	20	40	5.07	181.	10.66	92.8	994.3	0.0			
2015	6	2	20	50	3.95	190.	10.14	93.2	994.4	0.0			
2015	6	2	21	0	3.36	196.	9.98	94.1	994.4	0.0			
2015	6	2	21	10	3.52	186.	10.07	94.3	994.5	0.0			
2015	6	2	21	20	3.67	192.	10.06	95.1	994.3	0.0			
2015	6	2	21	30	4.01	186.	10.14	95.9	993.9	0.0			
2015	6	2	21	40	3.76	190.	10.15	96.1	993.8	0.0			
2015	6	2	21	50	3.42	192.	10.24	96.3	993.7	0.0			
2015	6	2	22	0	2.66	192.	10.25	96.6	993.5	0.0			
2015	6	2	22	10	3.13	184.	10.35	97.1	993.3	0.0			
2015	6	2	22	20	3.66	185.	10.42	97.6	993.1	0.0			
2015	6	2	22	30	3.23	187.	10.47	97.9	992.9	0.0			
2015	6	2	22	40	3.78	189.	10.53	98.0	992.7	0.0			
2015	6	2	22	50	3.94	192.	10.61	97.6	992.6	0.0			
2015	6	2	23	0	3.66	200.	10.69	97.4	992.5	0.0			
2015	6	2	23	10	3.67	195.	10.72	97.7	992.4	0.0			
2015	6	2	23	20	4.38	206.	10.81	97.3	992.3	0.0			
2015	6	2	23	30	3.69	212.	10.91	96.9	992.3	0.0			
2015	6	2	23	40	4.14	206.	10.93	97.1	992.0	0.0			
2015	6	2	23	50	3.40	204.	10.97	97.2	991.9	0.0			
2015	6	2	24	0	4.21	197.	11.04	97.3	991.8	0.0			
2015	6	3	0	10	3.31	209.	11.00	97.5	991.7	0.0			
2015	6	3	0	20	4.39	205.	11.01	97.4	991.7	0.0			
2015	6	3	0	30	3.51	203.	11.01	96.7	991.6	0.0			
2015	6	3	0	40	3.45	207.	11.05	97.0	991.7	0.0			
2015	6	3	0	50	3.40	214.	10.97	97.3	991.8	0.0			
2015	6	3	1	0	3.09	213.	10.91	97.0	991.7	0.0			
2015	6	3	1	10	3.92	226.	10.93	96.1	991.6	0.0			
